"Ma","T","U:0","U:1","U:2","alphat","k","nut","omega","p","rho","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
2.4884,300,865.33,0,0,0.54712,72.397,0.46604,155.35,1.0132e+05,1.174,1,0,0,0.087256,1
2.4884,300,865.33,3.8174e-16,0,0.54712,72.393,0.46604,155.34,1.0132e+05,1.174,1,0.0025,0.0025,0.087256,1
2.4884,300,865.33,7.6348e-16,0,0.54711,72.389,0.46604,155.33,1.0132e+05,1.174,1,0.005,0.005,0.087256,1
2.4884,300,865.33,1.1452e-15,0,0.54711,72.385,0.46603,155.32,1.0132e+05,1.174,1,0.0075,0.0075,0.087256,1
2.4884,300,865.33,1.527e-15,0,0.54711,72.38,0.46603,155.31,1.0132e+05,1.174,1,0.01,0.01,0.087256,1
2.4884,300,865.33,1.9087e-15,0,0.54711,72.376,0.46603,155.3,1.0132e+05,1.174,1,0.0125,0.0125,0.087256,1
2.4884,300,865.33,3.6557e-15,0,0.5471,72.373,0.46603,155.3,1.0132e+05,1.174,1,0.015,0.015,0.087256,1
2.4884,300,865.33,5.4026e-15,0,0.5471,72.37,0.46603,155.29,1.0132e+05,1.174,1,0.0175,0.0175,0.087256,1
2.4884,300,865.33,7.1496e-15,0,0.5471,72.367,0.46603,155.29,1.0132e+05,1.174,1,0.02,0.02,0.087256,1
2.4884,300,865.33,8.8965e-15,0,0.5471,72.364,0.46602,155.28,1.0132e+05,1.174,1,0.0225,0.0225,0.087256,1
2.4884,300,865.33,1.0643e-14,0,0.5471,72.362,0.46602,155.27,1.0132e+05,1.174,1,0.025,0.025,0.087256,1
2.4884,300,865.33,1.0575e-14,0,0.5471,72.359,0.46602,155.27,1.0132e+05,1.174,1,0.0275,0.0275,0.087256,1
2.4884,300,865.33,1.0506e-14,0,0.54709,72.356,0.46602,155.26,1.0132e+05,1.174,1,0.03,0.03,0.087256,1
2.4884,300,865.33,1.0437e-14,0,0.54709,72.353,0.46602,155.26,1.0132e+05,1.174,1,0.0325,0.0325,0.087256,1
2.4884,300,865.33,1.0368e-14,0,0.54709,72.35,0.46602,155.25,1.0132e+05,1.174,1,0.035,0.035,0.087256,1
2.4884,300,865.33,1.0299e-14,0,0.54709,72.347,0.46601,155.25,1.0132e+05,1.174,1,0.0375,0.0375,0.087256,1
2.4884,300,865.33,7.2395e-15,0,0.54709,72.344,0.46601,155.24,1.0132e+05,1.174,1,0.04,0.04,0.087256,1
2.4884,300,865.33,4.1795e-15,0,0.54708,72.341,0.46601,155.23,1.0132e+05,1.174,1,0.0425,0.0425,0.087256,1
2.4884,300,865.33,1.1195e-15,0,0.54708,72.338,0.46601,155.23,1.0132e+05,1.174,1,0.045,0.045,0.087256,1
2.4884,300,865.33,-1.9405e-15,0,0.54708,72.335,0.46601,155.22,1.0132e+05,1.174,1,0.0475,0.0475,0.087256,1
2.4884,300,865.33,-5.0006e-15,0,0.54708,72.332,0.46601,155.22,1.0132e+05,1.174,1,0.05,0.05,0.087256,1
2.4884,300,865.33,-7.8864e-15,0,0.54708,72.329,0.466,155.21,1.0132e+05,1.174,1,0.0525,0.0525,0.087256,1
2.4884,300,865.33,-1.0772e-14,0,0.54708,72.327,0.466,155.21,1.0132e+05,1.174,1,0.055,0.055,0.087256,1
2.4884,300,865.33,-1.3658e-14,0,0.54707,72.324,0.466,155.2,1.0132e+05,1.174,1,0.0575,0.0575,0.087256,1
2.4884,300,865.33,-1.6544e-14,0,0.54707,72.321,0.466,155.19,1.0132e+05,1.174,1,0.06,0.06,0.087256,1
2.4884,300,865.33,-1.943e-14,0,0.54707,72.318,0.466,155.19,1.0132e+05,1.174,1,0.0625,0.0625,0.087256,1
2.4884,300,865.33,-2.3262e-14,0,0.54707,72.315,0.466,155.18,1.0132e+05,1.174,1,0.065,0.065,0.087256,1
2.4884,300,865.33,-2.7095e-14,0,0.54707,72.312,0.466,155.18,1.0132e+05,1.174,1,0.0675,0.0675,0.087256,1
2.4884,300,865.33,-3.0927e-14,0,0.54706,72.309,0.46599,155.17,1.0132e+05,1.174,1,0.07,0.07,0.087256,1
2.4884,300,865.33,-3.476e-14,0,0.54706,72.306,0.46599,155.17,1.0132e+05,1.174,1,0.0725,0.0725,0.087256,1
